trace,arrival,lifespan,cores,jobid,sim,reruns,sim_start,est_end,end,lived,nodenames
trace,21040,1810,2,29834_1,sim,0,21040,22850,22850,1810,bigdata_main_node_01
trace,19540,3330,2,28518_1,sim,0,19540,22870,22870,3330,bigdata_main_node_03
trace,22248,647,2,32027_1,sim,0,22248,22895,22895,647,bigdata_main_node_11
trace,21830,1080,2,31356_1,sim,0,21830,22910,22910,1080,bigdata_main_node_05
trace,22730,214,2,32826_1,sim,0,22730,22944,22944,214,bigdata_main_node_01
trace,22639,308,2,32662_1,sim,0,22639,22947,22947,308,bigdata_main_node_02
trace,22639,308,2,32662_2,sim,0,22639,22947,22947,308,bigdata_main_node_02
trace,22639,308,2,32662_3,sim,0,22639,22947,22947,308,bigdata_main_node_02
trace,22648,349,2,32666_1,sim,0,22648,22997,22997,349,bigdata_main_node_05
trace,19883,3163,2,28717_1,sim,0,19883,23046,23046,3163,bigdata_main_node_18
trace,22700,410,2,32792_1,sim,0,22700,23110,23110,410,bigdata_main_node_13
trace,22995,198,2,33309_1,sim,0,22995,23193,23193,198,bigdata_main_node_05
trace,22701,502,2,32795_1,sim,0,22701,23203,23203,502,bigdata_main_node_13
trace,22018,1201,2,31655_1,sim,0,22018,23219,23219,1201,bigdata_main_node_07
trace,22766,460,2,32904_1,sim,0,22766,23226,23226,460,bigdata_main_node_07
trace,22737,511,2,32838_1,sim,0,22737,23248,23248,511,bigdata_main_node_01
trace,22726,557,2,32823_1,sim,0,22726,23283,23283,557,bigdata_main_node_13
trace,22736,574,2,32828_1,sim,0,22736,23310,23310,574,bigdata_main_node_01
trace,22736,574,2,32828_2,sim,0,22736,23310,23310,574,bigdata_main_node_01
trace,23134,216,2,33479_1,sim,0,23134,23350,23350,216,bigdata_main_node_13
trace,23200,213,2,33616_1,sim,0,23200,23413,23413,213,bigdata_main_node_05
trace,23201,212,2,33616_4,sim,0,23201,23413,23413,212,bigdata_main_node_09
trace,23200,214,2,33616_2,sim,0,23200,23414,23414,214,bigdata_main_node_07
trace,23201,213,2,33616_3,sim,0,23201,23414,23414,213,bigdata_main_node_07
trace,19625,3829,2,28580_1,sim,0,19625,23454,23454,3829,bigdata_main_node_05
trace,22715,745,2,32799_1,sim,0,22715,23460,23460,745,bigdata_main_node_02
trace,22715,745,2,32799_2,sim,0,22715,23460,23460,745,bigdata_main_node_13
trace,22737,783,2,32834_1,sim,0,22737,23520,23520,783,bigdata_main_node_01
trace,23159,380,2,33555_1,sim,0,23159,23539,23539,380,bigdata_main_node_02
trace,23201,344,2,33618_1,sim,0,23201,23545,23545,344,bigdata_main_node_09
trace,22700,865,2,32769_1,sim,0,22700,23565,23565,865,bigdata_main_node_11
trace,22700,865,2,32769_2,sim,0,22700,23565,23565,865,bigdata_main_node_05
trace,23090,526,2,33432_1,sim,0,23090,23616,23616,526,bigdata_main_node_02
trace,23172,469,2,33562_1,sim,0,23172,23641,23641,469,bigdata_main_node_07
trace,23070,595,2,33410_1,sim,0,23070,23665,23665,595,bigdata_main_node_05
trace,23077,595,2,33410_2,sim,0,23077,23672,23672,595,bigdata_main_node_11
trace,23134,553,2,33482_1,sim,0,23134,23687,23687,553,bigdata_main_node_02
trace,21507,2279,2,30831_2,sim,0,21507,23786,23786,2279,bigdata_main_node_05
trace,21514,2279,2,30831_1,sim,0,21514,23793,23793,2279,bigdata_main_node_18
trace,21514,2279,2,30831_3,sim,0,21514,23793,23793,2279,bigdata_main_node_18
trace,21514,2279,2,30831_4,sim,0,21514,23793,23793,2279,bigdata_main_node_18
trace,21514,2279,2,30831_5,sim,0,21514,23793,23793,2279,bigdata_main_node_18
trace,21514,2279,2,30831_6,sim,0,21514,23793,23793,2279,bigdata_main_node_18
trace,23346,447,2,33924_1,sim,0,23346,23793,23793,447,bigdata_main_node_13
trace,23159,635,2,33557_1,sim,0,23159,23794,23794,635,bigdata_main_node_07
trace,23395,428,2,33979_1,sim,0,23395,23823,23823,428,bigdata_main_node_01
trace,23331,569,2,33919_1,sim,0,23331,23900,23900,569,bigdata_main_node_07
trace,23498,402,2,34159_1,sim,0,23498,23900,23900,402,bigdata_main_node_16
trace,23090,813,2,33429_1,sim,0,23090,23903,23903,813,bigdata_main_node_01
trace,23331,591,2,33922_1,sim,0,23331,23922,23922,591,bigdata_main_node_07
trace,23498,442,2,34162_1,sim,0,23498,23940,23940,442,bigdata_main_node_16
trace,23383,586,2,33967_1,sim,0,23383,23969,23969,586,bigdata_main_node_13
trace,15936,8048,2,22177_1,sim,0,15936,23984,23984,8048,bigdata_main_node_07
trace,23090,905,2,33422_2,sim,0,23090,23995,23995,905,bigdata_main_node_01
trace,23090,906,2,33422_1,sim,0,23090,23996,23996,906,bigdata_main_node_01
trace,22700,1308,2,32771_1,sim,0,22700,24008,24008,1308,bigdata_main_node_05
trace,23716,329,2,34559_1,sim,0,23716,24045,24045,329,bigdata_main_node_16
trace,23634,440,2,34388_1,sim,0,23634,24074,24074,440,bigdata_main_node_16
trace,16696,7440,2,24018_1,sim,0,16696,24136,24136,7440,bigdata_main_node_12
trace,13689,10448,2,20069_1,sim,0,13689,24137,24137,10448,bigdata_main_node_02
trace,23583,557,2,34284_1,sim,0,23583,24140,24140,557,bigdata_main_node_02
trace,23583,557,2,34284_2,sim,0,23583,24140,24140,557,bigdata_main_node_05
trace,23678,490,2,34496_1,sim,0,23678,24168,24168,490,bigdata_main_node_07
trace,23676,502,2,34504_1,sim,0,23676,24178,24178,502,bigdata_main_node_05
trace,23715,493,2,34543_1,sim,0,23715,24208,24208,493,bigdata_main_node_02
trace,23716,492,2,34543_2,sim,0,23716,24208,24208,492,bigdata_main_node_11
trace,23759,479,2,34612_1,sim,0,23759,24238,24238,479,bigdata_main_node_18
trace,23989,252,2,35133_1,sim,0,23989,24241,24241,252,bigdata_main_node_07
trace,23989,252,2,35133_2,sim,0,23989,24241,24241,252,bigdata_main_node_18
trace,23989,252,2,35133_3,sim,0,23989,24241,24241,252,bigdata_main_node_18
trace,23989,252,2,35133_4,sim,0,23989,24241,24241,252,bigdata_main_node_18
trace,23549,741,2,34230_1,sim,0,23549,24290,24290,741,bigdata_main_node_01
trace,23797,514,2,34687_1,sim,0,23797,24311,24311,514,bigdata_main_node_05
trace,23583,745,2,34287_1,sim,0,23583,24328,24328,745,bigdata_main_node_09
trace,23634,732,2,34383_1,sim,0,23634,24366,24366,732,bigdata_main_node_02
trace,23634,734,2,34383_2,sim,0,23634,24368,24368,734,bigdata_main_node_11
trace,23716,662,2,34557_1,sim,0,23716,24378,24378,662,bigdata_main_node_16
trace,24131,274,2,35546_1,sim,0,24131,24405,24405,274,bigdata_main_node_03
trace,24119,296,2,35458_1,sim,0,24119,24415,24415,296,bigdata_main_node_12
trace,24111,309,2,35463_1,sim,0,24111,24420,24420,309,bigdata_main_node_16
trace,24118,306,2,35461_1,sim,0,24118,24424,24424,306,bigdata_main_node_12
trace,23809,616,2,34692_1,sim,0,23809,24425,24425,616,bigdata_main_node_07
trace,24151,281,2,35592_1,sim,0,24151,24432,24432,281,bigdata_main_node_02
trace,24123,310,2,35490_1,sim,0,24123,24433,24433,310,bigdata_main_node_10
trace,24120,331,2,35466_1,sim,0,24120,24451,24451,331,bigdata_main_node_12
trace,24131,323,2,35549_1,sim,0,24131,24454,24454,323,bigdata_main_node_06
trace,24125,336,2,35501_1,sim,0,24125,24461,24461,336,bigdata_main_node_10
trace,24123,341,2,35485_1,sim,0,24123,24464,24464,341,bigdata_main_node_08
trace,24126,341,2,35506_1,sim,0,24126,24467,24467,341,bigdata_main_node_10
trace,24128,339,2,35522_1,sim,0,24128,24467,24467,339,bigdata_main_node_03
trace,23989,483,2,35135_1,sim,0,23989,24472,24472,483,bigdata_main_node_18
trace,24125,365,2,35509_1,sim,0,24125,24490,24490,365,bigdata_main_node_10
trace,24128,368,2,35525_1,sim,0,24128,24496,24496,368,bigdata_main_node_03
trace,24128,381,2,35527_1,sim,0,24128,24509,24509,381,bigdata_main_node_03
trace,23951,565,2,35068_1,sim,0,23951,24516,24516,565,bigdata_main_node_01
trace,24129,399,2,35530_1,sim,0,24129,24528,24528,399,bigdata_main_node_03
trace,19642,4900,2,28587_1,sim,0,19642,24542,24542,4900,bigdata_main_node_10
trace,24149,412,2,35571_1,sim,0,24149,24561,24561,412,bigdata_main_node_05
trace,23960,607,2,35079_1,sim,0,23960,24567,24567,607,bigdata_main_node_16
trace,24126,452,2,35511_1,sim,0,24126,24578,24578,452,bigdata_main_node_03
trace,24120,496,2,35469_1,sim,0,24120,24616,24616,496,bigdata_main_node_12
trace,23960,665,2,35070_1,sim,0,23960,24625,24625,665,bigdata_main_node_01
trace,23960,665,2,35070_2,sim,0,23960,24625,24625,665,bigdata_main_node_07
trace,23747,885,2,34588_1,sim,0,23747,24632,24632,885,bigdata_main_node_16
trace,23747,885,2,34588_2,sim,0,23747,24632,24632,885,bigdata_main_node_18
trace,24123,528,2,35493_1,sim,0,24123,24651,24651,528,bigdata_main_node_10
trace,24122,540,2,35533_1,sim,0,24122,24662,24662,540,bigdata_main_node_08
trace,24131,539,2,35551_1,sim,0,24131,24670,24670,539,bigdata_main_node_06
trace,24121,557,2,35535_1,sim,0,24121,24678,24678,557,bigdata_main_node_12
trace,23497,1188,2,34153_3,sim,0,23497,24685,24685,1188,bigdata_main_node_09
trace,23497,1188,2,34153_4,sim,0,23497,24685,24685,1188,bigdata_main_node_09
trace,23497,1189,2,34153_1,sim,0,23497,24686,24686,1189,bigdata_main_node_09
trace,23497,1189,2,34153_2,sim,0,23497,24686,24686,1189,bigdata_main_node_09
trace,24120,569,2,35471_1,sim,0,24120,24689,24689,569,bigdata_main_node_12
trace,23451,1242,2,34096_1,sim,0,23451,24693,24693,1242,bigdata_main_node_07
trace,24033,683,2,35286_1,sim,0,24033,24716,24716,683,bigdata_main_node_05
trace,23960,788,2,35076_1,sim,0,23960,24748,24748,788,bigdata_main_node_07
trace,23458,1301,2,34099_3,sim,0,23458,24759,24759,1301,bigdata_main_node_05
trace,23982,781,2,35129_1,sim,0,23982,24763,24763,781,bigdata_main_node_18
trace,23465,1301,2,34099_1,sim,0,23465,24766,24766,1301,bigdata_main_node_02
trace,23465,1301,2,34099_2,sim,0,23465,24766,24766,1301,bigdata_main_node_13
trace,23465,1301,2,34099_4,sim,0,23465,24766,24766,1301,bigdata_main_node_09
trace,23415,1352,2,34021_1,sim,0,23415,24767,24767,1352,bigdata_main_node_05
trace,23422,1353,2,34021_2,sim,0,23422,24775,24775,1353,bigdata_main_node_01
trace,24120,694,2,35474_1,sim,0,24120,24814,24814,694,bigdata_main_node_12
trace,24125,698,2,35503_1,sim,0,24125,24823,24823,698,bigdata_main_node_10
trace,24125,705,2,35514_1,sim,0,24125,24830,24830,705,bigdata_main_node_10
trace,24129,751,2,35538_1,sim,0,24129,24880,24880,751,bigdata_main_node_03
trace,19602,5294,2,28576_1,sim,0,19602,24896,24896,5294,bigdata_main_node_05
trace,24687,216,2,36439_1,sim,0,24687,24903,24903,216,bigdata_main_node_02
trace,24436,471,2,36077_1,sim,0,24436,24907,24907,471,bigdata_main_node_01
trace,24122,788,2,35498_1,sim,0,24122,24910,24910,788,bigdata_main_node_08
trace,24629,296,2,36334_1,sim,0,24629,24925,24925,296,bigdata_main_node_08
trace,24123,808,2,35477_1,sim,0,24123,24931,24931,808,bigdata_main_node_08
trace,24629,309,2,36337_1,sim,0,24629,24938,24938,309,bigdata_main_node_09
trace,24631,311,2,36362_1,sim,0,24631,24942,24942,311,bigdata_main_node_11
trace,24130,817,2,35541_1,sim,0,24130,24947,24947,817,bigdata_main_node_03
trace,24123,835,2,35479_1,sim,0,24123,24958,24958,835,bigdata_main_node_08
trace,24130,833,2,35543_1,sim,0,24130,24963,24963,833,bigdata_main_node_03
trace,24131,837,2,35554_1,sim,0,24131,24968,24968,837,bigdata_main_node_06
trace,24680,289,2,36445_1,sim,0,24680,24969,24969,289,bigdata_main_node_08
trace,23444,1528,2,34093_1,sim,0,23444,24972,24972,1528,bigdata_main_node_01
trace,24629,345,2,36340_1,sim,0,24629,24974,24974,345,bigdata_main_node_01
trace,24125,850,2,35517_1,sim,0,24125,24975,24975,850,bigdata_main_node_10
trace,24629,354,2,36347_1,sim,0,24629,24983,24983,354,bigdata_main_node_11
trace,20086,4898,2,28859_1,sim,0,20086,24984,24984,4898,bigdata_main_node_08
trace,24687,310,2,36447_1,sim,0,24687,24997,24997,310,bigdata_main_node_02
trace,24123,882,2,35482_1,sim,0,24123,25005,25005,882,bigdata_main_node_08
trace,24629,394,2,36342_1,sim,0,24629,25023,25023,394,bigdata_main_node_01
trace,24122,909,2,35495_1,sim,0,24122,25031,25031,909,bigdata_main_node_08
trace,24765,290,2,36692_1,sim,0,24765,25055,25055,290,bigdata_main_node_02
trace,24797,267,2,36753_1,sim,0,24797,25064,25064,267,bigdata_main_node_03
trace,24126,989,2,35519_1,sim,0,24126,25115,25115,989,bigdata_main_node_03
trace,24787,353,2,36729_1,sim,0,24787,25140,25140,353,bigdata_main_node_05
trace,19609,5546,2,28574_1,sim,0,19609,25155,25155,5546,bigdata_main_node_05
trace,24687,474,2,36450_1,sim,0,24687,25161,25161,474,bigdata_main_node_02
trace,24787,407,2,36732_1,sim,0,24787,25194,25194,407,bigdata_main_node_05
trace,24979,225,2,37114_1,sim,0,24979,25204,25204,225,bigdata_main_node_08
trace,25004,217,2,37138_1,sim,0,25004,25221,25221,217,bigdata_main_node_02
trace,25012,220,2,37146_1,sim,0,25012,25232,25232,220,bigdata_main_node_07
trace,24936,335,2,37059_1,sim,0,24936,25271,25271,335,bigdata_main_node_08
trace,24936,352,2,37061_1,sim,0,24936,25288,25288,352,bigdata_main_node_08
trace,24936,382,2,37064_1,sim,0,24936,25318,25318,382,bigdata_main_node_08
trace,23752,1577,2,34607_1,sim,0,23752,25329,25329,1577,bigdata_main_node_18
trace,23759,1578,2,34607_2,sim,0,23759,25337,25337,1578,bigdata_main_node_18
trace,25160,194,2,37399_1,sim,0,25160,25354,25354,194,bigdata_main_node_03
trace,24936,434,2,37051_1,sim,0,24936,25370,25370,434,bigdata_main_node_01
trace,24635,743,2,36365_2,sim,0,24635,25378,25378,743,bigdata_main_node_05
trace,24636,742,2,36365_1,sim,0,24636,25378,25378,742,bigdata_main_node_05
trace,24123,1271,2,35487_1,sim,0,24123,25394,25394,1271,bigdata_main_node_08
trace,25160,239,2,37380_1,sim,0,25160,25399,25399,239,bigdata_main_node_02
trace,24936,470,2,37053_1,sim,0,24936,25406,25406,470,bigdata_main_node_02
trace,24797,613,2,36745_1,sim,0,24797,25410,25410,613,bigdata_main_node_16
trace,24936,476,2,37067_1,sim,0,24936,25412,25412,476,bigdata_main_node_03
trace,25232,197,2,37540_1,sim,0,25232,25429,25429,197,bigdata_main_node_07
trace,25160,278,2,37389_1,sim,0,25160,25438,25438,278,bigdata_main_node_08
trace,25226,215,2,37506_1,sim,0,25226,25441,25441,215,bigdata_main_node_09
trace,25232,209,2,37546_1,sim,0,25232,25441,25441,209,bigdata_main_node_09
trace,24049,1408,2,35313_1,sim,0,24049,25457,25457,1408,bigdata_main_node_16
trace,24056,1408,2,35313_2,sim,0,24056,25464,25464,1408,bigdata_main_node_18
trace,24056,1408,2,35313_3,sim,0,24056,25464,25464,1408,bigdata_main_node_01
trace,24056,1408,2,35313_4,sim,0,24056,25464,25464,1408,bigdata_main_node_01
trace,25160,311,2,37392_1,sim,0,25160,25471,25471,311,bigdata_main_node_03
trace,25152,325,2,37395_1,sim,0,25152,25477,25477,325,bigdata_main_node_01
trace,24936,555,2,37069_1,sim,0,24936,25491,25491,555,bigdata_main_node_03
trace,23451,2048,2,34089_1,sim,0,23451,25499,25499,2048,bigdata_main_node_07
trace,23759,1740,2,34609_1,sim,0,23759,25499,25499,1740,bigdata_main_node_18
trace,24936,588,2,37072_1,sim,0,24936,25524,25524,588,bigdata_main_node_03
trace,24773,772,2,36695_1,sim,0,24773,25545,25545,772,bigdata_main_node_13
trace,24770,800,2,36690_1,sim,0,24770,25570,25570,800,bigdata_main_node_02
trace,25253,326,2,37632_1,sim,0,25253,25579,25579,326,bigdata_main_node_12
trace,25260,322,2,37656_1,sim,0,25260,25582,25582,322,bigdata_main_node_12
trace,25292,296,2,37724_1,sim,0,25292,25588,25588,296,bigdata_main_node_12
trace,24782,818,2,36722_1,sim,0,24782,25600,25600,818,bigdata_main_node_01
trace,24936,677,2,37056_1,sim,0,24936,25613,25613,677,bigdata_main_node_05
trace,23982,1673,2,35124_1,sim,0,23982,25655,25655,1673,bigdata_main_node_13
trace,23982,1673,2,35124_2,sim,0,23982,25655,25655,1673,bigdata_main_node_16
trace,25278,382,2,37715_1,sim,0,25278,25660,25660,382,bigdata_main_node_08
trace,25204,463,2,37460_1,sim,0,25204,25667,25667,463,bigdata_main_node_07
trace,25447,243,2,37990_1,sim,0,25447,25690,25690,243,bigdata_main_node_07
trace,24958,735,2,37095_1,sim,0,24958,25693,25693,735,bigdata_main_node_08
trace,24958,735,2,37095_3,sim,0,24958,25693,25693,735,bigdata_main_node_11
trace,24959,734,2,37095_2,sim,0,24959,25693,25693,734,bigdata_main_node_03
trace,24959,734,2,37095_4,sim,0,24959,25693,25693,734,bigdata_main_node_03
trace,24984,712,2,37124_1,sim,0,24984,25696,25696,712,bigdata_main_node_08
trace,24984,713,2,37124_2,sim,0,24984,25697,25697,713,bigdata_main_node_11
trace,25009,688,2,37142_1,sim,0,25009,25697,25697,688,bigdata_main_node_08
trace,25009,688,2,37142_2,sim,0,25009,25697,25697,688,bigdata_main_node_07
trace,25009,688,2,37142_3,sim,0,25009,25697,25697,688,bigdata_main_node_07
trace,25009,688,2,37142_4,sim,0,25009,25697,25697,688,bigdata_main_node_07
trace,24984,714,2,37124_3,sim,0,24984,25698,25698,714,bigdata_main_node_01
trace,24984,714,2,37124_4,sim,0,24984,25698,25698,714,bigdata_main_node_01
trace,25204,497,2,37471_1,sim,0,25204,25701,25701,497,bigdata_main_node_05
trace,24788,923,2,36735_1,sim,0,24788,25711,25711,923,bigdata_main_node_05
trace,25222,499,2,37499_1,sim,0,25222,25721,25721,499,bigdata_main_node_02
trace,25204,522,2,37463_1,sim,0,25204,25726,25726,522,bigdata_main_node_08
trace,23944,1791,2,35042_1,sim,0,23944,25735,25735,1791,bigdata_main_node_13
trace,25202,553,2,37458_2,sim,0,25202,25755,25755,553,bigdata_main_node_07
trace,25202,554,2,37458_1,sim,0,25202,25756,25756,554,bigdata_main_node_02
trace,25204,556,2,37466_1,sim,0,25204,25760,25760,556,bigdata_main_node_05
trace,25254,510,2,37634_1,sim,0,25254,25764,25764,510,bigdata_main_node_12
trace,25440,329,2,37970_1,sim,0,25440,25769,25769,329,bigdata_main_node_01
trace,25249,528,2,37619_1,sim,0,25249,25777,25777,528,bigdata_main_node_09
trace,25543,256,2,38287_1,sim,0,25543,25799,25799,256,bigdata_main_node_12
trace,25249,563,2,37612_1,sim,0,25249,25812,25812,563,bigdata_main_node_09
trace,25204,616,2,37468_1,sim,0,25204,25820,25820,616,bigdata_main_node_05
trace,25638,205,2,38663_1,sim,0,25638,25843,25843,205,bigdata_main_node_01
trace,25543,314,2,38306_1,sim,0,25543,25857,25857,314,bigdata_main_node_02
trace,24797,1067,2,36748_1,sim,0,24797,25864,25864,1067,bigdata_main_node_16
trace,25536,328,2,38298_1,sim,0,25536,25864,25864,328,bigdata_main_node_07
trace,24149,1716,2,35573_1,sim,0,24149,25865,25865,1716,bigdata_main_node_12
trace,25543,332,2,38308_1,sim,0,25543,25875,25875,332,bigdata_main_node_05
trace,25543,352,2,38300_1,sim,0,25543,25895,25895,352,bigdata_main_node_02
trace,18231,7677,2,27120_4,sim,0,18231,25908,25908,7677,bigdata_main_node_15
trace,18232,7676,2,27120_2,sim,0,18232,25908,25908,7676,bigdata_main_node_15
trace,18232,7677,2,27120_1,sim,0,18232,25909,25909,7677,bigdata_main_node_01
trace,25633,290,2,38650_1,sim,0,25633,25923,25923,290,bigdata_main_node_08
trace,24797,1127,2,36750_1,sim,0,24797,25924,25924,1127,bigdata_main_node_16
trace,18272,7659,2,27184_4,sim,0,18272,25931,25931,7659,bigdata_main_node_16
trace,18224,7708,2,27106_3,sim,0,18224,25932,25932,7708,bigdata_main_node_02
trace,18238,7695,2,27120_3,sim,0,18238,25933,25933,7695,bigdata_main_node_16
trace,25627,306,2,38628_1,sim,0,25627,25933,25933,306,bigdata_main_node_13
trace,18224,7710,2,27106_1,sim,0,18224,25934,25934,7710,bigdata_main_node_13
trace,18224,7711,2,27106_2,sim,0,18224,25935,25935,7711,bigdata_main_node_02
trace,18272,7664,2,27184_1,sim,0,18272,25936,25936,7664,bigdata_main_node_16
trace,18272,7666,2,27184_2,sim,0,18272,25938,25938,7666,bigdata_main_node_16
trace,18272,7666,2,27184_3,sim,0,18272,25938,25938,7666,bigdata_main_node_16
trace,18301,7637,2,27199_1,sim,0,18301,25938,25938,7637,bigdata_main_node_06
trace,18303,7636,2,27205_1,sim,0,18303,25939,25939,7636,bigdata_main_node_17
trace,25544,396,2,38311_1,sim,0,25544,25940,25940,396,bigdata_main_node_09
trace,18303,7638,2,27202_3,sim,0,18303,25941,25941,7638,bigdata_main_node_17
trace,18302,7643,2,27199_2,sim,0,18302,25945,25945,7643,bigdata_main_node_17
trace,18302,7643,2,27202_1,sim,0,18302,25945,25945,7643,bigdata_main_node_17
trace,18229,7718,2,27106_4,sim,0,18229,25947,25947,7718,bigdata_main_node_10
trace,18306,7641,2,27205_2,sim,0,18306,25947,25947,7641,bigdata_main_node_01
trace,18258,7690,2,27180_2,sim,0,18258,25948,25948,7690,bigdata_main_node_05
trace,18307,7641,2,27202_4,sim,0,18307,25948,25948,7641,bigdata_main_node_02
trace,18259,7690,2,27180_1,sim,0,18259,25949,25949,7690,bigdata_main_node_12
trace,18302,7649,2,27199_3,sim,0,18302,25951,25951,7649,bigdata_main_node_17
trace,18304,7647,2,27205_4,sim,0,18304,25951,25951,7647,bigdata_main_node_17
trace,18262,7691,2,27180_3,sim,0,18262,25953,25953,7691,bigdata_main_node_12
trace,18265,7691,2,27180_4,sim,0,18265,25956,25956,7691,bigdata_main_node_16
