start_time,lifespan,cores,job_id
34953,774,1,53594_1
34953,886,1,53596_1
34953,450,1,53599_1
34960,211,1,53620_1
34960,211,1,53620_2
34994,2348,1,53632_1
35002,220,1,53643_1
35046,309,1,53729_1
35048,821,1,53732_1
35054,245,1,53766_1
35054,245,1,53766_2
35076,768,1,53786_1
35076,806,1,53788_1
35076,880,1,53791_1
35076,926,1,53794_1
35076,768,1,53796_1
35076,811,1,53799_1
35076,870,1,53802_1
35076,884,1,53804_1
35076,946,1,53807_1
35077,748,1,53810_1
35077,823,1,53812_1
35077,813,1,53815_1
35077,721,1,53818_1
35077,733,1,53820_1
35077,838,1,53823_1
35077,957,1,53826_1
35078,790,1,53828_1
35080,802,1,53831_1
35080,872,1,53834_1
35080,743,1,53836_1
35080,788,1,53839_1
35083,1846,1,53842_1
35083,1846,1,53842_2
35091,791,1,53844_1
35093,775,1,53851_1
35093,709,1,53854_1
35093,842,1,53856_1
35096,715,1,53859_1
35096,783,1,53862_1
35096,912,1,53864_1
35096,789,1,53867_1
35096,843,1,53870_1
35101,212,1,53872_1
35101,212,1,53872_2
35107,601,1,53882_1
35107,987,1,53885_1
35108,828,1,53887_1
35113,813,1,53890_1
35118,1259,1,53893_1
35118,1308,1,53895_1
35118,34020,1,53898_1
35118,34020,1,53898_2
35123,785,1,53901_1
35143,240,1,53923_1
35162,275,1,53928_1
35162,275,1,53928_2
35194,219,1,53970_1
35281,527,1,54084_1
35281,939,1,54087_1
35281,600,1,54099_1
35281,255,1,54101_1
35298,246,1,54113_1
35298,246,1,54113_2
35298,246,1,54113_3
35298,246,1,54113_4
35314,1429,1,54163_1
35314,1429,1,54163_2
35314,1429,1,54163_3
35314,754,1,54166_1
35314,806,1,54169_1
35314,1250,1,54171_1
35314,1268,1,54174_1
35318,1426,1,54178_1
35318,1426,1,54178_2
35318,1426,1,54178_3
35318,1426,1,54181_1
35318,1426,1,54181_2
35318,1426,1,54181_3
35324,1456,1,54189_1
35332,33806,1,54217_1
35332,33806,1,54217_2
35334,1409,1,54219_1
35334,1409,1,54219_2
35334,1409,1,54219_3
35334,1594,1,54222_1
35334,1594,1,54222_2
35334,1236,1,54225_1
35334,33804,1,54227_1
35334,33804,1,54227_2
35341,736,1,54237_1
35341,785,1,54240_1
35341,802,1,54242_1
35348,1395,1,54245_1
35348,1395,1,54245_2
35348,1395,1,54245_3
35348,825,1,54248_1
35348,1581,1,54250_1
35348,1581,1,54250_2
35348,1255,1,54253_1
35351,865,1,54256_1
35369,1560,1,54294_1
35369,1560,1,54294_2
35369,3811,1,54297_1
35413,734,1,54419_1
35424,1320,1,54425_1
35424,1320,1,54425_2
35424,1320,1,54425_3
35424,3819,1,54428_1
35427,1316,1,54431_1
35427,1316,1,54431_2
35427,1316,1,54431_3
35427,755,1,54433_1
35427,1502,1,54436_1
35427,1502,1,54436_2
35427,4005,1,54439_1
35427,1217,1,54441_1
35427,1237,1,54444_1
35428,1315,1,54447_1
35428,1315,1,54447_2
35428,1315,1,54447_3
35428,1501,1,54449_1
35428,1501,1,54449_2
35428,3835,1,54452_1
35428,1242,1,54455_1
35428,1252,1,54457_1
35438,1491,1,54467_1
35438,1491,1,54467_2
35442,1196,1,54470_1
35442,1211,1,54472_1
35446,1182,1,54475_1
35446,1178,1,54478_1
35446,1214,1,54480_1
35620,1093,1,54784_1
35620,222,1,54787_1
35620,1309,1,54791_1
35620,1309,1,54791_2
35700,1581,1,54935_1
35726,1685,1,54970_1
35743,268,1,54999_1
35752,251,1,55006_1
35757,1126,1,55008_1
35757,1172,1,55011_1
35757,1172,1,55011_2
35760,1063,1,55014_1
35760,983,1,55016_1
35760,983,1,55016_2
35760,983,1,55016_3
35819,4018,1,55111_1
35822,921,1,55114_1
35822,921,1,55114_2
35822,921,1,55114_3
35833,3711,1,55121_1
35833,1096,1,55124_1
35833,1096,1,55124_2
35840,1012,1,55130_1
35844,3830,1,55132_1
35859,885,1,55140_1
35859,885,1,55140_2
35859,885,1,55140_3
35864,1331,1,55143_1
35864,1198,1,55145_1
35864,1331,1,55148_1
35868,6642,1,55152_1
35868,6642,1,55152_2
35868,6642,1,55152_3
35868,1681,1,55155_1
35886,4743,1,55194_1
35886,4743,1,55194_2
35899,883,1,55202_1
35902,1087,1,55207_1
35914,830,1,55236_1
35914,830,1,55236_2
35914,830,1,55236_3
35926,818,1,55262_1
35926,818,1,55262_2
35926,818,1,55262_3
35931,183,1,55267_1
35952,792,1,55289_1
35952,792,1,55289_2
35952,792,1,55289_3
35964,1733,1,55293_1
35964,1351,1,55295_1
35964,780,1,55298_1
35964,780,1,55298_2
35964,780,1,55298_3
35973,3878,1,55304_1
35973,1346,1,55307_1
35977,1281,1,55310_1
35977,1313,1,55312_1
35977,1389,1,55315_1
35987,3713,1,55321_1
35987,1337,1,55323_1
36000,227,1,55341_1
36000,227,1,55341_2
36000,227,1,55341_3
36000,227,1,55341_4
