timestamp,nodes_owned,nodes_cur_cap,nodes_in_use,nodes_indemand,cores_owned,cores_cur_cap,cores_in_use,cores_indemand,jobs_submitted,jobs_waiting,jobs_running,jobs_completed,jobs_failed
30828,26,26,15,1,624,624,344,4,3392,0,172,3218,2
30875,26,26,15,1,624,624,353,4,3408,0,176,3219,2
30903,26,26,16,1,624,624,380,4,3411,0,190,3219,2
30922,26,26,17,1,624,624,392,4,3417,0,196,3219,2
30971,26,26,17,1,624,624,392,4,3417,0,196,3219,2
30989,26,26,17,1,624,624,392,4,3417,0,196,3219,2
31011,26,26,17,1,624,624,392,4,3417,0,196,3219,2
31018,26,26,17,1,624,624,392,4,3417,0,196,3219,2
31028,26,26,17,1,624,624,392,4,3417,0,196,3219,2
31029,26,26,17,1,624,624,392,4,3417,0,196,3219,2
31034,26,26,17,1,624,624,390,4,3417,0,194,3220,2
31038,26,26,17,1,624,624,388,4,3417,0,194,3221,2
31045,26,26,17,1,624,624,388,4,3417,0,194,3221,2
31064,26,26,17,1,624,624,388,4,3417,0,194,3221,2
31067,26,26,17,1,624,624,386,4,3417,0,193,3222,2
31071,26,26,16,1,624,624,384,4,3417,0,191,3224,2
31083,26,26,16,1,624,624,382,4,3417,0,191,3224,2
31091,26,26,16,1,624,624,379,4,3417,0,188,3227,2
31093,26,26,16,1,624,624,376,4,3417,0,188,3227,2
31110,26,26,16,1,624,624,376,4,3417,0,188,3227,2
31118,26,26,16,1,624,624,372,4,3417,0,186,3229,2
31130,26,26,16,1,624,624,372,4,3417,0,186,3229,2
31142,26,26,16,1,624,624,372,4,3417,0,186,3229,2
31151,26,26,14,1,624,624,324,4,3417,0,162,3253,2
31162,26,26,14,1,624,624,324,4,3417,0,162,3253,2
31173,26,26,14,1,624,624,324,4,3417,0,162,3253,2
31183,26,26,14,1,624,624,324,4,3417,0,162,3253,2
31194,26,26,14,1,624,624,324,4,3417,0,162,3253,2
31204,26,26,14,1,624,624,324,4,3417,0,162,3253,2
31215,26,26,14,1,624,624,324,4,3417,0,162,3253,2
31225,26,26,14,1,624,624,322,4,3417,0,161,3254,2
31236,26,26,14,1,624,624,322,4,3417,0,161,3254,2
31247,26,26,14,1,624,624,322,4,3417,0,161,3254,2
31257,26,26,14,1,624,624,322,4,3417,0,161,3254,2
31268,26,26,14,1,624,624,322,4,3417,0,161,3254,2
31279,26,26,14,1,624,624,322,4,3417,0,161,3254,2
31289,26,26,14,1,624,624,320,4,3417,0,160,3255,2
31300,26,26,14,1,624,624,320,4,3417,0,159,3256,2
31310,26,26,14,1,624,624,318,4,3417,0,159,3256,2
31321,26,26,13,1,624,624,304,4,3417,0,147,3267,2
31331,26,26,12,1,624,624,288,4,3417,0,144,3271,2
31342,26,26,12,1,624,624,284,4,3417,0,142,3273,2
31353,26,26,12,1,624,624,280,4,3417,0,140,3275,2
31363,26,26,12,1,624,624,278,4,3417,0,139,3276,2
31374,26,26,12,1,624,624,278,4,3417,0,139,3276,2
31384,26,26,12,1,624,624,278,4,3417,0,139,3276,2
31395,26,26,12,1,624,624,278,4,3420,0,139,3276,2
31405,26,26,12,1,624,624,286,4,3424,0,141,3277,2
31416,26,26,13,1,624,624,290,4,3424,0,145,3277,2
31426,26,26,13,1,624,624,290,4,3424,0,145,3277,2
31437,26,26,13,1,624,624,290,4,3424,0,145,3277,2
31449,26,26,13,1,624,624,292,4,3425,0,146,3277,2
31459,26,26,13,1,624,624,292,4,3425,0,146,3277,2
31470,26,26,13,1,624,624,292,4,3425,0,146,3277,2
31480,26,26,13,1,624,624,292,4,3425,0,146,3277,2
31491,26,26,13,1,624,624,292,4,3425,0,146,3277,2
31501,26,26,13,1,624,624,292,4,3425,0,146,3277,2
31512,26,26,13,1,624,624,292,4,3425,0,146,3277,2
31523,26,26,12,1,624,624,288,4,3425,0,144,3279,2
31534,26,26,12,1,624,624,288,4,3425,0,144,3279,2
31545,26,26,12,1,624,624,288,4,3425,0,144,3279,2
31556,26,26,13,1,624,624,297,4,3435,0,153,3279,2
31566,26,26,13,1,624,624,308,4,3435,0,154,3279,2
31577,26,26,13,1,624,624,308,4,3435,0,154,3279,2
31588,26,26,13,1,624,624,312,4,3437,0,156,3279,2
31602,26,26,13,1,624,624,312,4,3437,0,156,3279,2
31613,26,26,13,1,624,624,312,4,3437,0,156,3279,2
31623,26,26,13,1,624,624,312,4,3437,0,156,3279,2
31638,26,26,13,1,624,624,312,4,3437,0,156,3279,2
31648,26,26,13,1,624,624,310,4,3437,0,155,3280,2
31662,26,26,13,1,624,624,310,4,3437,0,155,3280,2
31673,26,26,13,1,624,624,310,4,3437,0,155,3280,2
31691,26,26,13,1,624,624,306,4,3441,0,153,3282,2
31707,26,26,14,1,624,624,323,4,3453,0,160,3282,2
31711,26,26,16,1,624,624,376,4,3474,0,189,3282,2
31718,26,26,16,1,624,624,380,4,3474,0,190,3282,2
31727,26,26,17,1,624,624,388,4,3478,0,194,3282,2
31738,26,26,17,1,624,624,388,4,3478,0,194,3282,2
31837,26,26,17,1,624,624,390,4,3480,0,195,3283,2
31841,26,26,17,1,624,624,390,4,3480,0,195,3283,2
31842,26,26,17,1,624,624,390,4,3480,0,195,3283,2
31858,26,26,17,1,624,624,390,4,3480,0,195,3283,2
31938,26,26,17,1,624,624,390,4,3480,0,195,3283,2
31940,26,26,17,1,624,624,390,4,3480,0,199,3283,2
31943,26,26,17,1,624,624,402,4,3489,0,201,3284,2
31984,26,26,17,1,624,624,387,4,3492,0,211,3295,2
32052,26,26,19,1,624,624,446,4,3520,0,223,3295,2
32100,26,26,19,1,624,624,444,4,3520,0,222,3296,2
32134,26,26,19,1,624,624,454,4,3526,0,227,3297,2
32261,26,26,20,1,624,624,458,4,3528,0,229,3297,2
32311,26,26,20,1,624,624,458,4,3528,0,227,3298,2
32337,26,26,19,1,624,624,448,4,3532,0,222,3308,2
32338,26,26,19,1,624,624,452,4,3531,0,224,3303,2
32339,26,26,19,1,624,624,444,4,3532,0,222,3308,2
32452,26,26,16,1,624,624,378,4,3537,0,187,3348,2
32575,26,26,18,1,624,624,410,4,3555,0,205,3348,2
32578,26,26,18,1,624,624,409,4,3555,0,197,3349,2
32671,26,26,16,1,624,624,368,4,3564,0,184,3378,2
32756,26,26,17,1,624,624,400,4,3584,0,201,3383,2
32855,26,26,17,1,624,624,402,4,3586,0,199,3383,2
32872,26,26,17,1,624,624,401,4,3588,0,200,3386,2
32902,26,26,17,1,624,624,404,4,3590,0,202,3386,2
32903,26,26,17,1,624,624,404,4,3590,0,200,3388,2
32942,26,26,18,1,624,624,417,4,3604,0,212,3390,2
32956,26,26,18,1,624,624,422,4,3604,0,196,3400,2
32957,26,26,17,1,624,624,394,4,3604,0,192,3408,2
32996,26,26,16,1,624,624,382,4,3606,0,191,3413,2
33003,26,26,16,1,624,624,382,4,3606,0,191,3413,2
33007,26,26,16,1,624,624,382,4,3609,0,191,3413,2
33013,26,26,17,1,624,624,387,4,3609,0,193,3414,2
33014,26,26,17,1,624,624,386,4,3609,0,193,3414,2
33021,26,26,16,1,624,624,369,4,3609,0,179,3428,2
33030,26,26,15,1,624,624,347,4,3609,0,173,3434,2
33036,26,26,15,1,624,624,346,4,3609,0,173,3434,2
33048,26,26,15,1,624,624,346,4,3609,0,173,3434,2
33060,26,26,15,1,624,624,340,4,3609,0,170,3437,2
33071,26,26,15,1,624,624,343,4,3612,0,173,3437,2
33084,26,26,15,1,624,624,342,4,3616,0,167,3443,2
33091,26,26,15,1,624,624,340,4,3616,0,170,3444,2
33102,26,26,15,1,624,624,337,4,3616,0,168,3446,2
33114,26,26,14,1,624,624,336,4,3616,0,168,3446,2
33124,26,26,14,1,624,624,332,4,3618,0,165,3449,2
33134,26,26,14,1,624,624,334,4,3618,0,167,3449,2
33145,26,26,14,1,624,624,332,4,3618,0,166,3450,2
33156,26,26,14,1,624,624,328,4,3618,0,164,3452,2
33167,26,26,14,1,624,624,324,4,3619,0,162,3454,2
33177,26,26,14,1,624,624,324,4,3619,0,161,3456,2
33189,26,26,14,1,624,624,322,4,3620,0,161,3457,2
33200,26,26,14,1,624,624,320,4,3621,0,160,3459,2
33211,26,26,14,1,624,624,320,4,3622,0,160,3460,2
33220,26,26,14,1,624,624,318,4,3622,0,159,3461,2
33232,26,26,14,1,624,624,316,4,3622,0,158,3462,2
33244,26,26,14,1,624,624,314,4,3623,0,157,3464,2
33254,26,26,14,1,624,624,314,4,3623,0,157,3464,2
33265,26,26,14,1,624,624,314,4,3623,0,155,3466,2
33276,26,26,13,1,624,624,308,4,3623,0,154,3467,2
33286,26,26,13,1,624,624,305,4,3623,0,152,3469,2
33297,26,26,13,1,624,624,304,4,3623,0,152,3469,2
33308,26,26,13,1,624,624,307,4,3626,0,153,3469,2
33319,26,26,14,1,624,624,318,4,3630,0,159,3469,2
33330,26,26,14,1,624,624,318,4,3630,0,159,3469,2
33341,26,26,13,1,624,624,312,4,3630,0,156,3472,2
33353,26,26,14,1,624,624,313,4,3631,0,156,3472,2
33366,26,26,14,1,624,624,314,4,3631,0,157,3472,2
33378,26,26,14,1,624,624,316,4,3633,0,157,3472,2
33389,26,26,13,1,624,624,306,4,3633,0,151,3480,2
33398,26,26,13,1,624,624,302,4,3633,0,151,3480,2
33410,26,26,13,1,624,624,302,4,3633,0,151,3480,2
33420,26,26,13,1,624,624,302,4,3633,0,151,3480,2
33439,26,26,13,1,624,624,300,4,3633,0,150,3481,2
33449,26,26,13,1,624,624,298,4,3634,0,149,3483,2
33458,26,26,13,1,624,624,298,4,3634,0,148,3484,2
33473,26,26,13,1,624,624,296,4,3634,0,148,3484,2
33486,26,26,13,1,624,624,296,4,3634,0,148,3484,2
33495,26,26,13,1,624,624,300,4,3636,0,149,3485,2
33506,26,26,13,1,624,624,295,4,3636,0,147,3487,2
33515,26,26,13,1,624,624,294,4,3636,0,147,3487,2
33529,26,26,13,1,624,624,295,4,3641,0,147,3487,2
33540,26,26,13,1,624,624,304,4,3641,0,152,3487,2
33548,26,26,12,1,624,624,286,4,3641,0,143,3496,2
33558,26,26,12,1,624,624,284,4,3641,0,142,3497,2
33570,26,26,12,1,624,624,283,4,3644,0,141,3498,2
33580,26,26,12,1,624,624,286,4,3644,0,143,3499,2
33591,26,26,12,1,624,624,286,4,3645,0,143,3500,2
33602,26,26,12,1,624,624,286,4,3645,0,143,3500,2
33614,26,26,12,1,624,624,286,4,3645,0,143,3500,2
33627,26,26,12,1,624,624,286,4,3645,0,142,3501,2
33635,26,26,12,1,624,624,276,4,3645,0,138,3505,2
33646,26,26,12,1,624,624,278,4,3648,0,138,3505,2
33657,26,26,12,1,624,624,282,4,3648,0,141,3505,2
33667,26,26,12,1,624,624,282,4,3648,0,141,3505,2
33680,26,26,12,1,624,624,282,4,3650,0,141,3505,2
33693,26,26,12,1,624,624,284,4,3650,0,142,3506,2
33701,26,26,12,1,624,624,284,4,3650,0,142,3506,2
33711,26,26,12,1,624,624,284,4,3650,0,142,3506,2
33726,26,26,13,1,624,624,290,4,3653,0,145,3506,2
33735,26,26,13,1,624,624,290,4,3653,0,145,3506,2
33746,26,26,13,1,624,624,290,4,3653,0,145,3506,2
33757,26,26,12,1,624,624,288,4,3653,0,144,3507,2
33767,26,26,12,1,624,624,288,4,3653,0,144,3507,2
33778,26,26,13,1,624,624,290,4,3654,0,145,3507,2
33789,26,26,12,1,624,624,284,4,3654,0,142,3510,2
33800,26,26,12,1,624,624,284,4,3654,0,142,3510,2
33811,26,26,12,1,624,624,284,4,3654,0,142,3510,2
33821,26,26,12,1,624,624,288,4,3656,0,144,3510,2
33832,26,26,13,1,624,624,290,4,3657,0,145,3510,2
33843,26,26,12,1,624,624,288,4,3661,0,144,3511,2
33853,26,26,13,1,624,624,296,4,3661,0,148,3511,2
33865,26,26,13,1,624,624,297,4,3662,0,148,3511,2
33877,26,26,13,1,624,624,298,4,3670,0,149,3511,2
33887,26,26,14,1,624,624,320,4,3681,0,161,3511,2
33898,26,26,14,1,624,624,336,4,3681,0,168,3511,2
33909,26,26,15,1,624,624,339,4,3684,0,168,3511,2
33926,26,26,14,1,624,624,336,4,3684,0,168,3514,2
33958,26,26,14,1,624,624,336,4,3684,0,168,3514,2
33981,26,26,14,1,624,624,336,4,3684,0,168,3514,2
34003,26,26,15,1,624,624,342,4,3687,0,171,3514,2
34008,26,26,15,1,624,624,346,4,3689,0,170,3519,2
34009,26,26,15,1,624,624,341,4,3692,0,170,3520,2
34015,26,26,15,1,624,624,340,4,3695,0,170,3520,2
34016,26,26,15,1,624,624,349,4,3698,0,174,3520,2
34020,26,26,15,1,624,624,348,4,3698,0,174,3522,2
34056,26,26,15,1,624,624,348,4,3698,0,174,3522,2
34092,26,26,15,1,624,624,348,4,3698,0,174,3522,2
34117,26,26,15,1,624,624,346,4,3699,0,173,3524,2
34125,26,26,15,1,624,624,346,4,3700,0,173,3524,2
34149,26,26,15,1,624,624,348,4,3700,0,174,3524,2
34158,26,26,15,1,624,624,348,4,3700,0,174,3524,2
34163,26,26,15,1,624,624,348,4,3700,0,174,3524,2
34181,26,26,15,1,624,624,348,4,3700,0,174,3524,2
34208,26,26,15,1,624,624,349,4,3701,0,173,3526,2
34228,26,26,15,1,624,624,347,4,3702,0,174,3526,2
34237,26,26,15,1,624,624,348,4,3702,0,174,3526,2
34259,26,26,15,1,624,624,348,4,3710,0,174,3526,2
34397,26,26,19,1,624,624,440,4,3750,0,225,3527,2
34510,26,26,21,1,624,624,500,4,3780,0,256,3527,2
34653,26,26,22,1,624,624,509,4,3785,0,267,3530,2
34728,26,26,25,1,624,624,588,4,3828,0,294,3532,2
34820,26,26,26,1,624,624,605,4,3839,0,309,3533,2
34946,26,26,25,1,624,624,593,4,3850,0,303,3549,2
35061,26,26,26,1,624,624,615,4,3863,0,315,3553,2
35170,26,26,26,1,624,624,624,4,3877,0,316,3559,2
35313,26,26,26,1,624,624,624,4,3877,0,315,3559,2
35421,26,26,26,1,624,624,620,4,3883,0,283,3601,2
35422,26,26,26,1,624,624,624,10,3880,3,283,3579,2
35668,26,26,23,1,624,624,532,4,3915,0,258,3667,2
35724,26,26,17,1,624,624,397,4,3951,0,191,3753,2
35725,26,26,20,1,624,624,463,4,3939,0,198,3723,2
35739,26,26,17,1,624,624,388,4,3952,0,188,3758,2
35815,26,26,16,1,624,624,363,4,3957,0,187,3775,2
35940,26,26,16,1,624,624,375,4,3969,0,201,3788,2
35963,26,26,17,1,624,624,387,4,4018,0,189,3827,2
35964,26,26,17,1,624,624,407,4,4015,0,189,3818,2
35965,26,26,16,1,624,624,380,4,4018,0,189,3827,2
36000,26,26,16,1,624,624,379,4,4019,0,190,3827,2
36096,26,26,16,1,624,624,382,4,4021,0,190,3828,2
36097,26,26,16,1,624,624,380,4,4021,0,187,3832,2
36098,26,26,16,1,624,624,378,4,4021,0,187,3832,2
36100,26,26,15,1,624,624,352,4,4021,0,175,3844,2
36101,26,26,15,1,624,624,358,4,4021,0,175,3842,2
36102,26,26,15,1,624,624,358,4,4025,0,179,3845,2
36109,26,26,15,1,624,624,358,4,4026,0,178,3846,2
36117,26,26,15,1,624,624,354,4,4026,0,177,3847,2
36134,26,26,15,1,624,624,354,4,4026,0,177,3847,2
36141,26,26,15,1,624,624,354,4,4026,0,177,3847,2
36156,26,26,15,1,624,624,354,4,4026,0,177,3847,2
36166,26,26,15,1,624,624,354,4,4026,0,177,3847,2
36173,26,26,15,1,624,624,354,4,4026,0,177,3847,2
36186,26,26,15,1,624,624,356,4,4028,0,179,3847,2
36196,26,26,15,1,624,624,360,4,4030,0,180,3847,2
36208,26,26,16,1,624,624,362,4,4030,0,181,3847,2
36220,26,26,16,1,624,624,362,4,4030,0,181,3847,2
36232,26,26,16,1,624,624,362,4,4030,0,181,3847,2
36241,26,26,15,1,624,624,360,4,4030,0,180,3848,2
36253,26,26,15,1,624,624,360,4,4030,0,180,3848,2
36266,26,26,15,1,624,624,360,4,4030,0,178,3850,2
36274,26,26,15,1,624,624,354,4,4030,0,177,3851,2
36285,26,26,15,1,624,624,354,4,4030,0,177,3851,2
36296,26,26,15,1,624,624,354,4,4030,0,176,3852,2
36307,26,26,16,1,624,624,362,4,4036,0,181,3853,2
36317,26,26,15,1,624,624,360,4,4036,0,180,3854,2
36329,26,26,15,1,624,624,360,4,4036,0,180,3854,2
36341,26,26,16,1,624,624,362,4,4040,0,179,3855,2
36352,26,26,16,1,624,624,364,4,4040,0,182,3856,2
36362,26,26,16,1,624,624,363,4,4042,0,181,3857,2
36372,26,26,16,1,624,624,366,4,4042,0,183,3857,2
36386,26,26,16,1,624,624,364,4,4042,0,182,3858,2
36402,26,26,16,1,624,624,364,4,4046,0,182,3858,2
36410,26,26,16,1,624,624,372,4,4046,0,186,3858,2
36428,26,26,16,1,624,624,372,4,4046,0,186,3858,2
36433,26,26,16,1,624,624,372,4,4046,0,186,3858,2
36447,26,26,16,1,624,624,372,4,4047,0,186,3858,2
36463,26,26,16,1,624,624,374,4,4047,0,187,3858,2
36467,26,26,16,1,624,624,378,4,4051,0,191,3858,2
36483,26,26,16,1,624,624,382,4,4051,0,191,3858,2
36501,26,26,16,1,624,624,382,4,4051,0,191,3858,2
36529,26,26,17,1,624,624,386,4,4053,0,193,3858,2
36530,26,26,17,1,624,624,386,4,4053,0,192,3858,2
36531,26,26,16,1,624,624,384,4,4053,0,192,3859,2
36542,26,26,16,1,624,624,384,4,4053,0,192,3859,2
36556,26,26,17,1,624,624,385,4,4054,0,193,3859,2
36562,26,26,17,1,624,624,386,4,4055,0,193,3860,2
36573,26,26,17,1,624,624,386,4,4055,0,193,3860,2
36587,26,26,17,1,624,624,386,4,4055,0,193,3860,2
36598,26,26,17,1,624,624,388,4,4057,0,193,3860,2
36608,26,26,16,1,624,624,384,4,4057,0,191,3864,2
36619,26,26,16,1,624,624,382,4,4057,0,191,3864,2
36631,26,26,16,1,624,624,382,4,4057,0,191,3864,2
36638,26,26,16,1,624,624,380,4,4057,0,190,3865,2
36651,26,26,16,1,624,624,380,4,4057,0,190,3865,2
36662,26,26,16,1,624,624,382,4,4059,0,190,3865,2
36672,26,26,16,1,624,624,382,4,4059,0,191,3866,2
36682,26,26,16,1,624,624,376,4,4059,0,188,3869,2
36692,26,26,16,1,624,624,376,4,4059,0,188,3869,2
36703,26,26,16,1,624,624,370,4,4062,0,185,3872,2
36714,26,26,16,1,624,624,376,4,4062,0,188,3872,2
36725,26,26,16,1,624,624,376,4,4062,0,188,3872,2
36736,26,26,16,1,624,624,376,4,4062,0,188,3872,2
36747,26,26,16,1,624,624,380,4,4064,0,190,3872,2
36757,26,26,16,1,624,624,384,4,4068,0,190,3872,2
36768,26,26,17,1,624,624,388,4,4068,0,194,3872,2
36780,26,26,17,1,624,624,388,4,4068,0,194,3872,2
36790,26,26,17,1,624,624,387,4,4068,0,193,3873,2
36802,26,26,17,1,624,624,388,4,4070,0,194,3873,2
36814,26,26,17,1,624,624,390,4,4070,0,195,3873,2
36824,26,26,17,1,624,624,389,4,4070,0,194,3874,2
36837,26,26,17,1,624,624,388,4,4070,0,194,3874,2
36849,26,26,17,1,624,624,387,4,4071,0,193,3875,2
36859,26,26,17,1,624,624,386,4,4073,0,193,3876,2
36868,26,26,17,1,624,624,385,4,4073,0,192,3879,2
36879,26,26,16,1,624,624,376,4,4073,0,188,3883,2
36890,26,26,16,1,624,624,372,4,4073,0,186,3885,2
36901,26,26,16,1,624,624,372,4,4073,0,186,3885,2
36911,26,26,16,1,624,624,376,4,4075,0,188,3885,2
36922,26,26,16,1,624,624,376,4,4075,0,188,3885,2
36933,26,26,16,1,624,624,376,4,4075,0,188,3885,2
36943,26,26,16,1,624,624,376,4,4076,0,188,3885,2
36955,26,26,16,1,624,624,378,4,4076,0,189,3885,2
36965,26,26,16,1,624,624,372,4,4076,0,186,3888,2
36976,26,26,15,1,624,624,360,4,4076,0,180,3894,2
36987,26,26,15,1,624,624,360,4,4076,0,180,3894,2
36997,26,26,15,1,624,624,360,4,4076,0,180,3894,2
37008,26,26,15,1,624,624,360,4,4076,0,180,3894,2
37019,26,26,15,1,624,624,358,4,4076,0,179,3895,2
37030,26,26,15,1,624,624,358,4,4076,0,179,3895,2
37040,26,26,15,1,624,624,358,4,4076,0,179,3895,2
37051,26,26,15,1,624,624,354,4,4076,0,177,3897,2
37061,26,26,15,1,624,624,352,4,4076,0,176,3898,2
37073,26,26,15,1,624,624,354,4,4079,0,177,3898,2
37083,26,26,15,1,624,624,358,4,4079,0,179,3898,2
37094,26,26,15,1,624,624,358,4,4079,0,179,3898,2
37105,26,26,15,1,624,624,354,4,4079,0,177,3900,2
37115,26,26,15,1,624,624,354,4,4079,0,177,3900,2
37126,26,26,15,1,624,624,356,4,4080,0,178,3900,2
37137,26,26,15,1,624,624,354,4,4082,0,176,3902,2
37148,26,26,15,1,624,624,356,4,4082,0,178,3902,2
37158,26,26,15,1,624,624,356,4,4082,0,178,3902,2
37169,26,26,15,1,624,624,352,4,4082,0,176,3904,2
37179,26,26,15,1,624,624,352,4,4082,0,176,3904,2
37190,26,26,15,1,624,624,352,4,4084,0,176,3904,2
37201,26,26,15,1,624,624,350,4,4084,0,175,3907,2
37212,26,26,15,1,624,624,354,4,4087,0,176,3907,2
37222,26,26,15,1,624,624,356,4,4087,0,178,3907,2
37233,26,26,15,1,624,624,356,4,4087,0,178,3907,2
37244,26,26,15,1,624,624,356,4,4093,0,178,3907,2
37254,26,26,16,1,624,624,368,4,4093,0,184,3907,2
37266,26,26,16,1,624,624,370,4,4099,0,185,3909,2
37276,26,26,16,1,624,624,376,4,4099,0,188,3909,2
37293,26,26,16,1,624,624,379,4,4102,0,188,3909,2
37303,26,26,16,1,624,624,382,4,4102,0,191,3909,2
37335,26,26,16,1,624,624,370,4,4102,0,184,3916,2
37349,26,26,15,1,624,624,357,4,4102,0,172,3932,2
37366,26,26,14,1,624,624,315,4,4107,0,152,3952,2
37371,26,26,13,1,624,624,297,4,4112,0,146,3964,2
37415,26,26,13,1,624,624,292,4,4112,0,146,3964,2
37448,26,26,13,1,624,624,289,4,4112,0,138,3972,2
37451,26,26,11,1,624,624,262,4,4112,0,125,3981,2
37458,26,26,11,1,624,624,254,4,4112,0,120,3986,2
37489,26,26,10,1,624,624,238,4,4117,0,119,3996,2
37500,26,26,11,1,624,624,241,4,4120,0,122,3996,2
37501,26,26,11,1,624,624,252,4,4132,0,120,4004,2
37504,26,26,10,1,624,624,236,4,4134,0,117,4013,2
37519,26,26,11,1,624,624,241,4,4137,0,119,4013,2
37540,26,26,11,1,624,624,244,4,4137,0,122,4013,2
37591,26,26,11,1,624,624,244,4,4137,0,122,4013,2
37614,26,26,11,1,624,624,244,4,4137,0,122,4013,2
37658,26,26,10,1,624,624,238,4,4138,0,118,4017,2
37680,26,26,10,1,624,624,236,4,4138,0,114,4020,2
37690,26,26,8,1,624,624,192,4,4139,0,96,4041,2
37710,26,26,8,1,624,624,182,4,4139,0,91,4046,2
37715,26,26,9,1,624,624,208,4,4163,0,103,4048,2
37723,26,26,10,1,624,624,226,4,4163,0,113,4048,2
37733,26,26,10,1,624,624,220,4,4163,0,110,4051,2
37766,26,26,10,1,624,624,220,4,4163,0,110,4051,2
37777,26,26,10,1,624,624,220,4,4163,0,110,4051,2
37794,26,26,10,1,624,624,222,4,4166,0,109,4055,2
37813,26,26,10,1,624,624,218,4,4166,0,109,4055,2
37859,26,26,10,1,624,624,222,4,4168,0,111,4055,2
37907,26,26,10,1,624,624,228,4,4172,0,114,4056,2
37955,26,26,11,1,624,624,245,4,4181,0,123,4056,2
37982,26,26,11,1,624,624,246,4,4181,0,123,4056,2
38042,26,26,11,1,624,624,242,4,4181,0,121,4058,2
38053,26,26,11,1,624,624,242,4,4181,0,121,4058,2
38092,26,26,11,1,624,624,242,4,4181,0,120,4059,2
38093,26,26,10,1,624,624,236,4,4181,0,118,4061,2
38122,26,26,11,1,624,624,247,4,4188,0,127,4061,2
38123,26,26,11,1,624,624,254,4,4190,0,127,4061,2
38163,26,26,11,1,624,624,256,4,4192,0,128,4061,2
38166,26,26,11,1,624,624,256,4,4193,0,127,4063,2
38175,26,26,11,1,624,624,257,4,4196,0,128,4066,2
38181,26,26,11,1,624,624,256,4,4196,0,128,4066,2
38186,26,26,13,1,624,624,289,4,4217,0,144,4066,2
38194,26,26,13,1,624,624,302,4,4220,0,150,4066,2
38209,26,26,13,1,624,624,306,4,4228,0,153,4068,2
38222,26,26,14,1,624,624,320,4,4230,0,160,4068,2
38238,26,26,14,1,624,624,327,4,4234,0,163,4068,2
38334,26,26,15,1,624,624,337,4,4239,0,168,4068,2
38401,26,26,15,1,624,624,338,4,4240,0,170,4070,2
38495,26,26,15,1,624,624,340,4,4243,0,170,4071,2
38690,26,26,15,1,624,624,348,4,4251,0,174,4075,2
38831,26,26,16,1,624,624,366,4,4264,0,194,4078,2
38904,26,26,17,1,624,624,408,4,4294,0,204,4084,2
39002,26,26,19,1,624,624,448,4,4318,0,224,4092,2
39129,26,26,19,1,624,624,452,4,4322,0,221,4096,2
39201,26,26,19,1,624,624,435,4,4324,0,214,4105,2
39281,26,26,18,1,624,624,420,4,4333,0,210,4121,2
39394,26,26,18,1,624,624,418,4,4345,0,215,4133,2
39438,26,26,19,1,624,624,441,4,4359,0,224,4136,2
39467,26,26,19,1,624,624,451,4,4376,0,227,4145,2
39550,26,26,18,1,624,624,416,4,4378,0,208,4172,2
39621,26,26,18,1,624,624,416,4,4378,0,208,4172,2
39629,26,26,18,1,624,624,414,4,4378,0,202,4175,2
39630,26,26,17,1,624,624,408,4,4378,0,202,4178,2
39636,26,26,17,1,624,624,404,4,4378,0,202,4178,2
39643,26,26,17,1,624,624,404,4,4378,0,202,4178,2
39659,26,26,17,1,624,624,404,4,4378,0,202,4178,2
39673,26,26,17,1,624,624,404,4,4378,0,202,4178,2
39675,26,26,17,1,624,624,396,4,4378,0,198,4182,2
39698,26,26,17,1,624,624,396,4,4378,0,198,4182,2
39700,26,26,17,1,624,624,396,4,4378,0,198,4182,2
39716,26,26,17,1,624,624,394,4,4378,0,197,4183,2
39719,26,26,17,1,624,624,393,4,4378,0,193,4187,2
39727,26,26,16,1,624,624,384,4,4378,0,192,4188,2
39748,26,26,16,1,624,624,384,4,4378,0,192,4188,2
39749,26,26,16,1,624,624,384,4,4378,0,192,4188,2
39757,26,26,16,1,624,624,368,4,4378,0,182,4198,2
39769,26,26,15,1,624,624,352,4,4378,0,176,4204,2
39777,26,26,15,1,624,624,352,4,4378,0,176,4204,2
39788,26,26,15,1,624,624,352,4,4378,0,176,4204,2
39799,26,26,15,1,624,624,352,4,4378,0,176,4204,2
39810,26,26,15,1,624,624,340,4,4378,0,170,4210,2
39821,26,26,15,1,624,624,340,4,4378,0,170,4210,2
39831,26,26,15,1,624,624,340,4,4378,0,170,4210,2
39842,26,26,15,1,624,624,340,4,4378,0,170,4210,2
39853,26,26,14,1,624,624,335,4,4378,0,167,4213,2
39863,26,26,14,1,624,624,332,4,4378,0,166,4214,2
39874,26,26,14,1,624,624,326,4,4378,0,160,4220,2
39885,26,26,13,1,624,624,307,4,4378,0,152,4228,2
39896,26,26,13,1,624,624,292,4,4378,0,146,4234,2
39906,26,26,13,1,624,624,292,4,4378,0,146,4234,2
39917,26,26,13,1,624,624,290,4,4378,0,145,4235,2
39928,26,26,13,1,624,624,290,4,4378,0,145,4235,2
39939,26,26,12,1,624,624,278,4,4378,0,139,4241,2
39949,26,26,12,1,624,624,274,4,4378,0,135,4245,2
39960,26,26,11,1,624,624,264,4,4378,0,132,4248,2
39970,26,26,11,1,624,624,264,4,4378,0,132,4248,2
39981,26,26,11,1,624,624,264,4,4378,0,132,4248,2
39991,26,26,11,1,624,624,254,4,4378,0,127,4253,2
