timestamp,nodes_owned,nodes_cur_cap,nodes_in_use,nodes_indemand,cores_owned,cores_cur_cap,cores_in_use,cores_indemand,jobs_waiting,jobs_running,jobs_completed,jobs_failed
5487,20,20,11,na,480,480,263,na,0,77,0,0
5496,20,20,11,na,480,480,263,na,0,77,0,0
5506,20,20,11,na,480,480,263,na,0,77,0,0
5517,20,20,11,na,480,480,263,na,0,77,0,0
5529,20,20,11,na,480,480,263,na,0,77,0,0
5538,20,20,11,na,480,480,263,na,0,77,0,0
5549,20,20,11,na,480,480,263,na,0,77,0,0
5559,20,20,11,na,480,480,263,na,0,77,0,0
5570,20,20,11,na,480,480,263,na,0,77,0,0
5580,20,20,11,na,480,480,263,na,0,77,0,0
5591,20,20,11,na,480,480,263,na,0,77,0,0
5601,20,20,11,na,480,480,263,na,0,77,0,0
5612,20,20,11,na,480,480,263,na,0,77,0,0
5623,20,20,11,na,480,480,263,na,0,77,0,0
5633,20,20,11,na,480,480,263,na,0,77,0,0
5644,20,20,11,na,480,480,263,na,0,77,0,0
5654,20,20,11,na,480,480,263,na,0,77,0,0
5665,20,20,11,na,480,480,263,na,0,77,0,0
5675,20,20,11,na,480,480,263,na,0,77,0,0
5686,20,20,11,na,480,480,263,na,0,77,0,0
5696,20,20,11,na,480,480,263,na,0,77,0,0
5707,20,20,11,na,480,480,263,na,0,77,0,0
5718,20,20,11,na,480,480,263,na,0,77,0,0
5728,20,20,11,na,480,480,263,na,0,77,0,0
5739,20,20,11,na,480,480,263,na,0,77,0,0
5749,20,20,11,na,480,480,263,na,0,77,0,0
5760,20,20,11,na,480,480,263,na,0,77,0,0
5770,20,20,11,na,480,480,263,na,0,77,0,0
5781,20,20,11,na,480,480,263,na,0,77,0,0
5791,20,20,11,na,480,480,263,na,0,77,0,0
5802,20,20,11,na,480,480,263,na,0,77,0,0
5813,20,20,11,na,480,480,263,na,0,77,0,0
5823,20,20,11,na,480,480,263,na,0,77,0,0
5834,20,20,11,na,480,480,263,na,0,77,0,0
5844,20,20,11,na,480,480,263,na,0,77,0,0
5855,20,20,11,na,480,480,263,na,0,77,0,0
5865,20,20,11,na,480,480,263,na,0,77,0,0
5876,20,20,11,na,480,480,263,na,0,77,0,0
5886,20,20,11,na,480,480,263,na,0,77,0,0
5897,20,20,11,na,480,480,263,na,0,77,0,0
5908,20,20,11,na,480,480,263,na,0,77,0,0
5918,20,20,11,na,480,480,263,na,0,77,0,0
5929,20,20,11,na,480,480,263,na,0,77,0,0
5939,20,20,11,na,480,480,263,na,0,77,0,0
5950,20,20,11,na,480,480,263,na,0,77,0,0
5960,20,20,11,na,480,480,263,na,0,77,0,0
5971,20,20,11,na,480,480,263,na,0,77,0,0
5982,20,20,11,na,480,480,263,na,0,77,0,0
5992,20,20,11,na,480,480,263,na,0,77,0,0
6003,20,20,11,na,480,480,263,na,0,77,0,0
6013,20,20,11,na,480,480,263,na,0,77,0,0
6024,20,20,12,na,480,480,265,na,0,78,0,0
6034,20,20,12,na,480,480,266,na,0,79,0,0
6045,20,20,12,na,480,480,267,na,0,80,0,0
6056,20,20,12,na,480,480,271,na,0,81,0,0
6066,20,20,12,na,480,480,272,na,0,82,0,0
6077,20,20,12,na,480,480,275,na,0,84,0,0
6087,20,20,12,na,480,480,279,na,0,85,0,0
6098,20,20,12,na,480,480,280,na,0,86,0,0
6108,20,20,12,na,480,480,288,na,0,88,0,0
6119,20,20,13,na,480,480,290,na,0,89,0,0
6129,20,20,13,na,480,480,290,na,0,89,0,0
6140,20,20,13,na,480,480,290,na,0,89,0,0
6151,20,20,13,na,480,480,290,na,0,89,0,0
6161,20,20,13,na,480,480,290,na,0,89,0,0
6172,20,20,13,na,480,480,290,na,0,89,0,0
6182,20,20,13,na,480,480,290,na,0,89,0,0
6193,20,20,13,na,480,480,290,na,0,89,0,0
6203,20,20,13,na,480,480,290,na,0,89,0,0
6214,20,20,13,na,480,480,290,na,0,89,0,0
6225,20,20,13,na,480,480,290,na,0,89,0,0
6235,20,20,13,na,480,480,290,na,0,89,0,0
6246,20,20,13,na,480,480,290,na,0,89,0,0
6256,20,20,13,na,480,480,290,na,0,89,0,0
6267,20,20,13,na,480,480,290,na,0,89,0,0
6277,20,20,13,na,480,480,290,na,0,89,0,0
6288,20,20,13,na,480,480,290,na,0,89,0,0
6298,20,20,13,na,480,480,290,na,0,89,0,0
6309,20,20,13,na,480,480,290,na,0,89,0,0
6320,20,20,13,na,480,480,290,na,0,89,0,0
6330,20,20,13,na,480,480,290,na,0,89,0,0
6341,20,20,13,na,480,480,290,na,0,89,0,0
6351,20,20,13,na,480,480,290,na,0,89,0,0
6362,20,20,13,na,480,480,290,na,0,89,0,0
6373,20,20,13,na,480,480,290,na,0,89,0,0
6383,20,20,13,na,480,480,290,na,0,89,0,0
6394,20,20,13,na,480,480,290,na,0,89,0,0
6404,20,20,13,na,480,480,290,na,0,89,0,0
6415,20,20,13,na,480,480,290,na,0,89,0,0
6425,20,20,13,na,480,480,290,na,0,89,0,0
6436,20,20,13,na,480,480,290,na,0,89,0,0
6447,20,20,13,na,480,480,290,na,0,89,0,0
6457,20,20,13,na,480,480,290,na,0,89,0,0
6468,20,20,13,na,480,480,290,na,0,89,0,0
6478,20,20,13,na,480,480,290,na,0,89,0,0
6489,20,20,13,na,480,480,290,na,0,89,0,0
6499,20,20,13,na,480,480,290,na,0,89,0,0
6510,20,20,13,na,480,480,290,na,0,89,0,0
6521,20,20,13,na,480,480,290,na,0,89,0,0
6531,20,20,13,na,480,480,290,na,0,89,0,0
6542,20,20,13,na,480,480,290,na,0,89,0,0
6552,20,20,13,na,480,480,290,na,0,89,0,0
6563,20,20,13,na,480,480,290,na,0,89,0,0
6573,20,20,13,na,480,480,290,na,0,89,0,0
6584,20,20,13,na,480,480,290,na,0,89,0,0
6595,20,20,13,na,480,480,290,na,0,89,0,0
6605,20,20,13,na,480,480,290,na,0,89,0,0
6616,20,20,13,na,480,480,290,na,0,89,0,0
6626,20,20,13,na,480,480,282,na,0,88,1,0
6637,20,20,13,na,480,480,282,na,0,88,1,0
6647,20,20,13,na,480,480,282,na,0,88,1,0
6658,20,20,13,na,480,480,282,na,0,88,1,0
6668,20,20,13,na,480,480,282,na,0,88,1,0
6679,20,20,13,na,480,480,282,na,0,88,1,0
6689,20,20,13,na,480,480,282,na,0,88,1,0
6700,20,20,13,na,480,480,282,na,0,88,1,0
6711,20,20,13,na,480,480,282,na,0,88,1,0
6721,20,20,13,na,480,480,282,na,0,88,1,0
6732,20,20,13,na,480,480,284,na,0,89,1,0
6744,20,20,13,na,480,480,285,na,0,91,1,0
6753,20,20,13,na,480,480,293,na,0,91,1,0
6763,20,20,13,na,480,480,298,na,0,93,1,0
6774,20,20,13,na,480,480,299,na,0,94,1,0
6785,20,20,13,na,480,480,300,na,0,95,1,0
6795,20,20,13,na,480,480,308,na,0,96,1,0
6806,20,20,14,na,480,480,316,na,0,97,1,0
6816,20,20,14,na,480,480,324,na,0,99,1,0
6827,20,20,14,na,480,480,333,na,0,100,1,0
6837,20,20,15,na,480,480,341,na,0,101,1,0
6848,20,20,15,na,480,480,349,na,0,103,1,0
6859,20,20,15,na,480,480,350,na,0,103,1,0
6869,20,20,15,na,480,480,350,na,0,103,1,0
6880,20,20,15,na,480,480,350,na,0,103,1,0
6890,20,20,15,na,480,480,350,na,0,103,1,0
6901,20,20,15,na,480,480,350,na,0,103,1,0
6911,20,20,15,na,480,480,350,na,0,103,1,0
6922,20,20,15,na,480,480,350,na,0,103,1,0
6932,20,20,15,na,480,480,350,na,0,103,1,0
6943,20,20,15,na,480,480,350,na,0,103,1,0
6954,20,20,15,na,480,480,350,na,0,103,1,0
6964,20,20,15,na,480,480,350,na,0,103,1,0
6975,20,20,15,na,480,480,350,na,0,103,1,0
6985,20,20,15,na,480,480,350,na,0,103,1,0
6996,20,20,15,na,480,480,350,na,0,103,1,0
7007,20,20,15,na,480,480,350,na,0,103,1,0
7017,20,20,15,na,480,480,350,na,0,103,1,0
7028,20,20,15,na,480,480,350,na,0,103,1,0
7038,20,20,15,na,480,480,350,na,0,103,1,0
7049,20,20,15,na,480,480,350,na,0,103,1,0
7059,20,20,15,na,480,480,350,na,0,103,1,0
7070,20,20,15,na,480,480,350,na,0,103,1,0
7080,20,20,15,na,480,480,350,na,0,103,1,0
7091,20,20,15,na,480,480,350,na,0,103,1,0
7102,20,20,15,na,480,480,350,na,0,103,1,0
7112,20,20,15,na,480,480,350,na,0,103,1,0
7123,20,20,15,na,480,480,350,na,0,103,1,0
7133,20,20,15,na,480,480,350,na,0,103,1,0
7144,20,20,15,na,480,480,350,na,0,103,1,0
7154,20,20,15,na,480,480,350,na,0,103,1,0
7165,20,20,15,na,480,480,350,na,0,103,1,0
7176,20,20,15,na,480,480,350,na,0,103,1,0
7186,20,20,15,na,480,480,350,na,0,103,1,0
7197,20,20,15,na,480,480,350,na,0,103,1,0
7207,20,20,15,na,480,480,350,na,0,103,1,0
7218,20,20,15,na,480,480,350,na,0,103,1,0
7229,20,20,15,na,480,480,350,na,0,103,2,0
7239,20,20,15,na,480,480,349,na,0,102,2,0
7250,20,20,15,na,480,480,349,na,0,102,2,0
7260,20,20,15,na,480,480,349,na,0,102,2,0
7271,20,20,15,na,480,480,349,na,0,102,2,0
7281,20,20,15,na,480,480,349,na,0,102,2,0
7292,20,20,15,na,480,480,349,na,0,102,2,0
7303,20,20,15,na,480,480,349,na,0,102,2,0
7313,20,20,15,na,480,480,349,na,0,102,2,0
7324,20,20,15,na,480,480,349,na,0,102,2,0
7334,20,20,15,na,480,480,349,na,0,102,2,0
7345,20,20,15,na,480,480,349,na,0,102,2,0
7355,20,20,15,na,480,480,349,na,0,102,2,0
7366,20,20,15,na,480,480,349,na,0,102,2,0
7377,20,20,15,na,480,480,349,na,0,102,2,0
7387,20,20,15,na,480,480,349,na,0,102,2,0
7398,20,20,15,na,480,480,349,na,0,102,2,0
7408,20,20,15,na,480,480,349,na,0,102,2,0
7419,20,20,15,na,480,480,349,na,0,102,2,0
7429,20,20,15,na,480,480,349,na,0,102,2,0
7440,20,20,15,na,480,480,349,na,0,102,2,0
7451,20,20,15,na,480,480,349,na,0,102,2,0
7461,20,20,15,na,480,480,351,na,0,103,2,0
7472,20,20,15,na,480,480,352,na,0,104,3,0
7482,20,20,15,na,480,480,356,na,0,103,4,0
7493,20,20,15,na,480,480,353,na,0,104,4,0
7503,20,20,16,na,480,480,361,na,0,105,4,0
7514,20,20,16,na,480,480,363,na,0,107,5,0
7525,20,20,16,na,480,480,365,na,0,107,5,0
7535,20,20,16,na,480,480,364,na,0,106,7,0
7546,20,20,16,na,480,480,361,na,0,106,8,0
7556,20,20,16,na,480,480,364,na,0,108,9,0
7567,20,20,16,na,480,480,364,na,0,108,9,0
7577,20,20,16,na,480,480,366,na,0,109,9,0
7588,20,20,16,na,480,480,368,na,0,111,11,0
7598,20,20,16,na,480,480,359,na,0,109,11,0
7609,20,20,16,na,480,480,359,na,0,109,11,0
7620,20,20,16,na,480,480,359,na,0,109,11,0
7630,20,20,16,na,480,480,359,na,0,109,11,0
7641,20,20,16,na,480,480,359,na,0,109,11,0
7651,20,20,16,na,480,480,359,na,0,109,11,0
7662,20,20,16,na,480,480,359,na,0,109,11,0
7672,20,20,16,na,480,480,357,na,0,108,12,0
7683,20,20,16,na,480,480,355,na,0,107,14,0
7694,20,20,16,na,480,480,354,na,0,106,14,0
7704,20,20,16,na,480,480,354,na,0,106,14,0
7715,20,20,16,na,480,480,354,na,0,106,14,0
7725,20,20,16,na,480,480,354,na,0,105,16,0
7736,20,20,16,na,480,480,341,na,0,101,19,0
7746,20,20,16,na,480,480,333,na,0,101,19,0
7757,20,20,16,na,480,480,329,na,0,100,22,0
7767,20,20,15,na,480,480,320,na,0,98,23,0
7778,20,20,15,na,480,480,319,na,0,97,23,0
7789,20,20,15,na,480,480,319,na,0,97,23,0
7799,20,20,15,na,480,480,318,na,0,96,24,0
7810,20,20,15,na,480,480,318,na,0,96,24,0
7820,20,20,15,na,480,480,318,na,0,96,24,0
7831,20,20,15,na,480,480,318,na,0,96,24,0
7841,20,20,15,na,480,480,318,na,0,96,24,0
7852,20,20,15,na,480,480,318,na,0,96,24,0
7862,20,20,15,na,480,480,318,na,0,96,24,0
7873,20,20,15,na,480,480,315,na,0,94,26,0
7884,20,20,15,na,480,480,315,na,0,94,26,0
7894,20,20,15,na,480,480,315,na,0,94,26,0
7905,20,20,15,na,480,480,315,na,0,93,27,0
7915,20,20,15,na,480,480,313,na,0,93,27,0
7926,20,20,15,na,480,480,313,na,0,93,27,0
7936,20,20,15,na,480,480,313,na,0,93,27,0
7947,20,20,15,na,480,480,313,na,0,93,27,0
7958,20,20,15,na,480,480,313,na,0,93,27,0
7968,20,20,15,na,480,480,313,na,0,93,27,0
7979,20,20,15,na,480,480,305,na,0,92,28,0
7989,20,20,15,na,480,480,305,na,0,92,28,0
8000,20,20,15,na,480,480,305,na,0,92,28,0
8010,20,20,15,na,480,480,305,na,0,92,28,0
8021,20,20,15,na,480,480,305,na,0,92,28,0
8032,20,20,15,na,480,480,305,na,0,92,28,0
8042,20,20,15,na,480,480,305,na,0,92,28,0
8053,20,20,15,na,480,480,305,na,0,92,28,0
8063,20,20,15,na,480,480,305,na,0,92,28,0
8074,20,20,15,na,480,480,305,na,0,92,28,0
8084,20,20,15,na,480,480,305,na,0,92,28,0
8095,20,20,15,na,480,480,305,na,0,92,28,0
8105,20,20,15,na,480,480,305,na,0,92,28,0
8116,20,20,15,na,480,480,305,na,0,92,28,0
8127,20,20,15,na,480,480,305,na,0,92,28,0
8137,20,20,15,na,480,480,305,na,0,92,28,0
8148,20,20,15,na,480,480,305,na,0,92,28,0
8158,20,20,15,na,480,480,305,na,0,92,28,0
8169,20,20,15,na,480,480,305,na,0,92,28,0
8179,20,20,15,na,480,480,305,na,0,92,28,0
8190,20,20,15,na,480,480,305,na,0,92,28,0
8201,20,20,15,na,480,480,306,na,0,93,28,0
8211,20,20,15,na,480,480,307,na,0,95,28,0
8222,20,20,15,na,480,480,309,na,0,96,28,0
8232,20,20,15,na,480,480,313,na,0,97,28,0
8243,20,20,15,na,480,480,315,na,0,99,28,0
8254,20,20,15,na,480,480,321,na,0,100,28,0
8264,20,20,15,na,480,480,323,na,0,101,28,0
8275,20,20,15,na,480,480,324,na,0,103,28,0
8285,20,20,15,na,480,480,334,na,0,104,28,0
8296,20,20,15,na,480,480,333,na,0,103,31,0
8306,20,20,15,na,480,480,319,na,0,100,35,0
8317,20,20,15,na,480,480,310,na,0,99,36,0
8327,20,20,15,na,480,480,314,na,0,101,36,0
8338,20,20,15,na,480,480,307,na,0,100,38,0
8349,20,20,15,na,480,480,307,na,0,100,38,0
8359,20,20,15,na,480,480,307,na,0,100,38,0
8370,20,20,15,na,480,480,307,na,0,100,38,0
8380,20,20,15,na,480,480,307,na,0,100,38,0
8391,20,20,15,na,480,480,307,na,0,100,38,0
8401,20,20,15,na,480,480,307,na,0,100,38,0
8412,20,20,15,na,480,480,307,na,0,100,38,0
8422,20,20,15,na,480,480,307,na,0,100,38,0
8433,20,20,15,na,480,480,307,na,0,100,38,0
8444,20,20,15,na,480,480,307,na,0,100,38,0
8454,20,20,15,na,480,480,307,na,0,100,38,0
8465,20,20,15,na,480,480,307,na,0,100,38,0
8475,20,20,15,na,480,480,307,na,0,100,38,0
8486,20,20,15,na,480,480,307,na,0,100,38,0
8496,20,20,15,na,480,480,307,na,0,100,38,0
8507,20,20,15,na,480,480,307,na,0,100,38,0
8517,20,20,15,na,480,480,307,na,0,100,38,0
8528,20,20,15,na,480,480,307,na,0,100,38,0
8539,20,20,15,na,480,480,307,na,0,100,38,0
8549,20,20,15,na,480,480,307,na,0,100,38,0
8560,20,20,15,na,480,480,307,na,0,100,38,0
8570,20,20,15,na,480,480,307,na,0,100,38,0
8581,20,20,15,na,480,480,307,na,0,100,38,0
8591,20,20,15,na,480,480,307,na,0,100,38,0
8602,20,20,15,na,480,480,307,na,0,100,38,0
8613,20,20,15,na,480,480,307,na,0,100,38,0
8623,20,20,15,na,480,480,307,na,0,100,38,0
8634,20,20,15,na,480,480,307,na,0,100,38,0
8644,20,20,15,na,480,480,307,na,0,100,38,0
8655,20,20,15,na,480,480,307,na,0,100,38,0
8665,20,20,15,na,480,480,307,na,0,100,38,0
8676,20,20,15,na,480,480,307,na,0,100,38,0
8686,20,20,15,na,480,480,307,na,0,100,38,0
8697,20,20,15,na,480,480,307,na,0,100,38,0
8707,20,20,15,na,480,480,307,na,0,100,38,0
8718,20,20,15,na,480,480,307,na,0,100,38,0
8729,20,20,15,na,480,480,307,na,0,100,38,0
8739,20,20,15,na,480,480,307,na,0,100,38,0
8750,20,20,15,na,480,480,307,na,0,100,38,0
8760,20,20,15,na,480,480,307,na,0,100,38,0
8771,20,20,15,na,480,480,307,na,0,100,38,0
8781,20,20,15,na,480,480,307,na,0,100,38,0
8792,20,20,15,na,480,480,307,na,0,100,38,0
8803,20,20,15,na,480,480,307,na,0,100,38,0
8813,20,20,15,na,480,480,307,na,0,100,38,0
8824,20,20,15,na,480,480,307,na,0,98,40,0
8834,20,20,15,na,480,480,301,na,0,98,40,0
8845,20,20,15,na,480,480,301,na,0,98,40,0
8855,20,20,15,na,480,480,299,na,0,96,42,0
8866,20,20,15,na,480,480,298,na,0,96,42,0
8877,20,20,15,na,480,480,298,na,0,96,42,0
8887,20,20,15,na,480,480,298,na,0,96,44,0
8898,20,20,15,na,480,480,285,na,0,89,50,0
8908,20,20,14,na,480,480,267,na,0,88,50,0
8919,20,20,14,na,480,480,267,na,0,88,50,0
8929,20,20,14,na,480,480,267,na,0,88,50,0
8940,20,20,14,na,480,480,267,na,0,88,50,0
8950,20,20,14,na,480,480,269,na,0,90,50,0
8961,20,20,14,na,480,480,272,na,0,91,50,0
8972,20,20,14,na,480,480,273,na,0,92,50,0
8982,20,20,14,na,480,480,274,na,0,94,50,0
8993,20,20,14,na,480,480,276,na,0,95,50,0
9003,20,20,14,na,480,480,280,na,0,96,50,0
9014,20,20,14,na,480,480,281,na,0,97,50,0
9025,20,20,14,na,480,480,293,na,0,99,50,0
9035,20,20,14,na,480,480,295,na,0,100,50,0
9046,20,20,14,na,480,480,297,na,0,101,50,0
9056,20,20,14,na,480,480,306,na,0,103,50,0
9067,20,20,14,na,480,480,307,na,0,104,50,0
9077,20,20,14,na,480,480,311,na,0,105,50,0
9088,20,20,14,na,480,480,311,na,0,105,50,0
9098,20,20,14,na,480,480,311,na,0,105,50,0
9109,20,20,14,na,480,480,311,na,0,105,50,0
9120,20,20,14,na,480,480,311,na,0,105,50,0
9130,20,20,14,na,480,480,311,na,0,105,50,0
9141,20,20,14,na,480,480,311,na,0,105,50,0
9151,20,20,14,na,480,480,311,na,0,105,50,0
9162,20,20,14,na,480,480,311,na,0,105,50,0
9172,20,20,14,na,480,480,311,na,0,105,50,0
9183,20,20,14,na,480,480,311,na,0,105,50,0
9193,20,20,14,na,480,480,311,na,0,105,50,0
9204,20,20,14,na,480,480,311,na,0,105,50,0
9215,20,20,14,na,480,480,311,na,0,105,50,0
9225,20,20,14,na,480,480,311,na,0,105,50,0
9236,20,20,14,na,480,480,311,na,0,105,50,0
9246,20,20,14,na,480,480,311,na,0,105,50,0
9257,20,20,14,na,480,480,311,na,0,105,50,0
9267,20,20,14,na,480,480,303,na,0,104,51,0
9278,20,20,14,na,480,480,302,na,0,103,52,0
9288,20,20,14,na,480,480,302,na,0,103,52,0
9299,20,20,14,na,480,480,294,na,0,102,53,0
9310,20,20,14,na,480,480,294,na,0,102,53,0
9320,20,20,14,na,480,480,294,na,0,102,54,0
9331,20,20,14,na,480,480,286,na,0,101,54,0
9342,20,20,14,na,480,480,286,na,0,101,55,0
9352,20,20,14,na,480,480,282,na,0,99,56,0
9363,20,20,14,na,480,480,282,na,0,99,56,0
9373,20,20,14,na,480,480,282,na,0,98,57,0
9384,20,20,14,na,480,480,280,na,0,96,60,0
9394,20,20,14,na,480,480,267,na,0,93,62,0
9405,20,20,14,na,480,480,265,na,0,93,62,0
9415,20,20,14,na,480,480,263,na,0,91,64,0
9426,20,20,14,na,480,480,255,na,0,91,64,0
9437,20,20,14,na,480,480,255,na,0,91,64,0
9447,20,20,14,na,480,480,255,na,0,91,64,0
9458,20,20,14,na,480,480,255,na,0,91,64,0
9469,20,20,14,na,480,480,255,na,0,91,64,0
9480,20,20,14,na,480,480,255,na,0,91,64,0
9490,20,20,14,na,480,480,255,na,0,91,64,0
9501,20,20,14,na,480,480,255,na,0,91,64,0
9511,20,20,14,na,480,480,255,na,0,91,64,0
9522,20,20,14,na,480,480,255,na,0,91,64,0
9532,20,20,14,na,480,480,255,na,0,91,64,0
9543,20,20,14,na,480,480,255,na,0,91,64,0
9554,20,20,14,na,480,480,255,na,0,91,64,0
9564,20,20,14,na,480,480,255,na,0,91,64,0
9575,20,20,14,na,480,480,255,na,0,91,64,0
9585,20,20,14,na,480,480,255,na,0,91,64,0
9596,20,20,14,na,480,480,253,na,0,90,65,0
9606,20,20,14,na,480,480,253,na,0,90,66,0
9617,20,20,14,na,480,480,244,na,0,88,67,0
9627,20,20,14,na,480,480,244,na,0,88,67,0
9638,20,20,14,na,480,480,244,na,0,88,67,0
9649,20,20,14,na,480,480,240,na,0,87,68,0
9659,20,20,14,na,480,480,240,na,0,87,68,0
9670,20,20,14,na,480,480,240,na,0,87,68,0
9680,20,20,14,na,480,480,240,na,0,88,69,0
9691,20,20,14,na,480,480,247,na,0,88,69,0
9702,20,20,14,na,480,480,249,na,0,89,70,0
9712,20,20,14,na,480,480,248,na,0,90,70,0
9723,20,20,14,na,480,480,251,na,0,91,70,0
9733,20,20,14,na,480,480,252,na,0,92,70,0
9744,20,20,14,na,480,480,256,na,0,94,70,0
9754,20,20,14,na,480,480,265,na,0,95,70,0
9765,20,20,14,na,480,480,269,na,0,96,70,0
9775,20,20,14,na,480,480,271,na,0,98,70,0
9786,20,20,14,na,480,480,280,na,0,99,72,0
9797,20,20,14,na,480,480,280,na,0,98,72,0
9807,20,20,14,na,480,480,284,na,0,98,73,0
9818,20,20,14,na,480,480,275,na,0,97,74,0
9828,20,20,14,na,480,480,275,na,0,97,74,0
9839,20,20,14,na,480,480,275,na,0,96,75,0
9849,20,20,14,na,480,480,273,na,0,96,75,0
9860,20,20,13,na,480,480,272,na,0,95,76,0
9870,20,20,13,na,480,480,272,na,0,95,76,0
9881,20,20,13,na,480,480,272,na,0,95,76,0
9892,20,20,13,na,480,480,272,na,0,95,76,0
9902,20,20,13,na,480,480,272,na,0,95,76,0
9913,20,20,13,na,480,480,272,na,0,95,76,0
9923,20,20,13,na,480,480,272,na,0,95,76,0
9934,20,20,13,na,480,480,272,na,0,95,76,0
9944,20,20,13,na,480,480,272,na,0,95,76,0
9955,20,20,13,na,480,480,272,na,0,95,76,0
9965,20,20,13,na,480,480,272,na,0,95,76,0
9976,20,20,13,na,480,480,272,na,0,95,76,0
9987,20,20,13,na,480,480,272,na,0,95,76,0
9997,20,20,13,na,480,480,272,na,0,95,76,0
10008,20,20,13,na,480,480,272,na,0,95,76,0
10018,20,20,13,na,480,480,272,na,0,95,76,0
10029,20,20,13,na,480,480,272,na,0,95,76,0
10039,20,20,13,na,480,480,271,na,0,94,78,0
10050,20,20,13,na,480,480,261,na,0,91,80,0
10060,20,20,13,na,480,480,261,na,0,91,80,0
10071,20,20,13,na,480,480,257,na,0,90,81,0
10082,20,20,13,na,480,480,256,na,0,89,82,0
10092,20,20,13,na,480,480,256,na,0,89,82,0
10103,20,20,13,na,480,480,254,na,0,88,83,0
10113,20,20,13,na,480,480,254,na,0,88,84,0
10124,20,20,13,na,480,480,253,na,0,86,86,0
10135,20,20,13,na,480,480,248,na,0,85,88,0
10145,20,20,12,na,480,480,245,na,0,83,88,0
10156,20,20,12,na,480,480,245,na,0,83,88,0
10166,20,20,12,na,480,480,245,na,0,83,88,0
10177,20,20,12,na,480,480,245,na,0,83,88,0
10187,20,20,12,na,480,480,245,na,0,83,88,0
10198,20,20,12,na,480,480,245,na,0,83,88,0
10208,20,20,12,na,480,480,245,na,0,83,88,0
10219,20,20,12,na,480,480,245,na,0,83,88,0
10230,20,20,12,na,480,480,245,na,0,83,88,0
10240,20,20,12,na,480,480,245,na,0,83,88,0
10251,20,20,12,na,480,480,245,na,0,83,88,0
10261,20,20,12,na,480,480,245,na,0,83,88,0
10272,20,20,12,na,480,480,245,na,0,83,88,0
10282,20,20,12,na,480,480,245,na,0,83,88,0
10293,20,20,12,na,480,480,245,na,0,83,88,0
10303,20,20,12,na,480,480,245,na,0,83,88,0
10314,20,20,12,na,480,480,245,na,0,83,88,0
10325,20,20,12,na,480,480,245,na,0,83,88,0
10335,20,20,12,na,480,480,245,na,0,83,88,0
10346,20,20,12,na,480,480,245,na,0,83,88,0
10356,20,20,12,na,480,480,245,na,0,83,88,0
10367,20,20,12,na,480,480,245,na,0,83,88,0
10377,20,20,12,na,480,480,245,na,0,83,89,0
10388,20,20,12,na,480,480,228,na,0,79,92,0
10399,20,20,12,na,480,480,219,na,0,78,93,0
10409,20,20,12,na,480,480,211,na,0,78,94,0
10420,20,20,11,na,480,480,208,na,0,78,95,0
10430,20,20,11,na,480,480,216,na,0,79,95,0
10441,20,20,11,na,480,480,220,na,0,81,95,0
10451,20,20,11,na,480,480,214,na,0,81,96,0
10462,20,20,11,na,480,480,215,na,0,82,96,0
10473,20,20,11,na,480,480,219,na,0,84,97,0
10483,20,20,11,na,480,480,221,na,0,84,97,0
10494,20,20,11,na,480,480,222,na,0,85,97,0
10504,20,20,11,na,480,480,225,na,0,86,98,0
10515,20,20,11,na,480,480,234,na,0,87,98,0
10526,20,20,11,na,480,480,238,na,0,87,99,0
10536,20,20,11,na,480,480,244,na,0,89,99,0
10547,20,20,11,na,480,480,244,na,0,88,100,0
10557,20,20,11,na,480,480,243,na,0,88,100,0
10568,20,20,11,na,480,480,235,na,0,87,101,0
10578,20,20,11,na,480,480,235,na,0,87,101,0
10589,20,20,11,na,480,480,235,na,0,86,103,0
10599,20,20,11,na,480,480,232,na,0,85,103,0
10610,20,20,11,na,480,480,232,na,0,85,103,0
10620,20,20,11,na,480,480,232,na,0,85,103,0
10631,20,20,11,na,480,480,232,na,0,85,103,0
10642,20,20,11,na,480,480,232,na,0,85,103,0
10652,20,20,11,na,480,480,232,na,0,85,103,0
10663,20,20,11,na,480,480,232,na,0,85,103,0
10675,20,20,11,na,480,480,232,na,0,85,103,0
10687,20,20,11,na,480,480,232,na,0,85,103,0
10694,20,20,11,na,480,480,232,na,0,85,103,0
10705,20,20,11,na,480,480,232,na,0,85,103,0
10716,20,20,11,na,480,480,232,na,0,85,103,0
10726,20,20,11,na,480,480,232,na,0,85,103,0
10737,20,20,11,na,480,480,232,na,0,85,103,0
10747,20,20,11,na,480,480,232,na,0,85,103,0
10758,20,20,11,na,480,480,232,na,0,85,103,0
10768,20,20,11,na,480,480,232,na,0,85,103,0
10779,20,20,11,na,480,480,232,na,0,85,103,0
10789,20,20,11,na,480,480,232,na,0,85,103,0
10800,20,20,11,na,480,480,232,na,0,85,103,0
10811,20,20,11,na,480,480,232,na,0,85,103,0
10821,20,20,11,na,480,480,232,na,0,85,103,0
10832,20,20,11,na,480,480,232,na,0,85,103,0
10842,20,20,11,na,480,480,232,na,0,85,103,0
10853,20,20,11,na,480,480,232,na,0,85,103,0
10863,20,20,11,na,480,480,232,na,0,85,103,0
10874,20,20,11,na,480,480,232,na,0,85,103,0
10885,20,20,11,na,480,480,232,na,0,85,103,0
10895,20,20,11,na,480,480,232,na,0,85,103,0
10906,20,20,11,na,480,480,232,na,0,85,103,0
10916,20,20,11,na,480,480,232,na,0,85,103,0
